,content,hit_count,last_hit,cost,id
0,1001.0,0.0,1636709026.041125,350.0,2f2f13d1-7ff8-4f75-8687-0c14f85e5031
0,1001.0,0.0,1636709026.044954,350.0,2a11336c-09ff-47cd-851e-9d3068827c0b
0,1001.0,0.0,1636709026.049042,350.0,ab31bfad-20fd-4c92-a29b-1826ecc0c226
0,1021.0,0.0,1636709026.053353,350.0,76e6581c-8037-4aed-ab6e-29fa8ffc6600
0,1006.0,0.0,1636709026.057165,350.0,279313d9-fcd8-4fa2-b2f4-e4280489eb64
0,1001.0,0.0,1636709026.060913,350.0,a0ffd74f-ee27-4f9c-9d28-9c9286f58846
0,1004.0,0.0,1636709026.064887,350.0,389d5321-6aa4-4168-bea2-2ca0d2e9d34f
0,1010.0,0.0,1636709026.074456,350.0,309d5911-f8d9-4bde-a537-76b70464f63e
0,1001.0,0.0,1636709026.083956,350.0,89d025da-7f06-4c83-adb4-59c2975bafc3
0,1002.0,0.0,1636709026.08906,350.0,635d8b28-d655-4f33-ba06-61dcbb9d1519
0,1002.0,0.0,1636709026.097346,350.0,45946b50-3752-433c-bf2a-4fb5b4ea8e65
0,1001.0,0.0,1636709026.102904,350.0,6bcc80f0-1464-47b2-b953-80a6beac3b5d
0,1001.0,0.0,1636709026.107258,350.0,bf11466f-5299-408f-8e3e-aee222e11b0a
0,1002.0,0.0,1636709026.11154,350.0,ca76ccf9-be90-447c-a796-069fa6b992fb
0,1025.0,0.0,1636709026.115892,350.0,ec838796-594b-470e-8939-cadd5d7dc646
0,1001.0,0.0,1636709026.11996,350.0,2a647f03-5b97-4137-9f5a-5fe46ae86611
0,1002.0,0.0,1636709026.128298,350.0,ca92a00c-5155-4857-a1f7-d852543daf0d
0,1001.0,0.0,1636709026.132895,350.0,91834f9b-19a7-4de4-9c68-18a94e4a34fb
0,1005.0,0.0,1636709026.145911,350.0,9b79acc7-3a37-431b-a2ab-4bf58c977c46
0,1001.0,0.0,1636709026.151456,350.0,75a17ee4-25af-48ff-842c-8356f5e7d990
0,1002.0,0.0,1636709026.156073,350.0,553fab2e-0022-4750-aa59-67a6b023ca36
0,1001.0,0.0,1636709026.160467,350.0,d51ddf45-ba24-49f2-a721-9969c095a66f
0,1003.0,0.0,1636709026.171505,350.0,d4430af5-a15e-4420-8aeb-c7bbd11701cc
0,1002.0,0.0,1636709026.176065,350.0,b13ef822-56cf-4e41-8c3c-2ed5e48fa9f6
0,1001.0,0.0,1636709026.18059,350.0,a5ca72be-9669-4596-937f-960c1e9538c5
0,1004.0,0.0,1636709026.185556,350.0,633dcaf6-8682-4fb6-8581-58e52b231eb8
0,1005.0,0.0,1636709026.195647,350.0,e721fbce-ff6e-4ab9-8598-c7e8782fd301
0,1001.0,0.0,1636709026.201539,350.0,8b13a165-bc5f-4dd6-8ab1-6d9dbcbb7ecb
0,1003.0,0.0,1636709026.212937,350.0,d1b68797-c721-40d4-aa34-3415331441b8
0,1003.0,0.0,1636709026.21846,350.0,1511dbd8-8547-497d-b693-06ddb574c2fc
0,1001.0,0.0,1636709026.232908,350.0,44e6eed9-7647-4da0-b8e6-e8cab3a3d31e
0,1001.0,0.0,1636709026.238063,350.0,0299fcc3-4b87-424b-9e4b-90ad69d833f0
0,1001.0,0.0,1636709026.243214,350.0,358c0f29-62a4-4b9b-842d-4879517c81dc
0,1009.0,0.0,1636709026.247271,350.0,f4b579b2-c958-47a3-bb5f-1dec2f68db54
0,1001.0,0.0,1636709026.251845,350.0,d3fd179b-7379-433a-a2e6-38450e3ad255
0,1002.0,0.0,1636709026.255872,350.0,9f861080-0e68-4fc2-8dcc-68931c69e763
0,1001.0,0.0,1636709026.25966,350.0,62c1dfbe-4fd3-47c9-b761-756319554850
0,1001.0,0.0,1636709026.263806,350.0,cddd8bb0-376e-4d40-87af-afd9d3ee3f1d
0,1001.0,0.0,1636709026.267628,350.0,b42590c6-4e5b-4705-a224-af35100d9a70
0,4609.0,0.0,1636709026.271895,350.0,43e3cd61-4323-47b7-9701-a2db935bf6d3
0,1001.0,0.0,1636709026.275738,350.0,fdd19708-d305-405e-ad8c-61a46654f840
0,1001.0,0.0,1636709026.279503,350.0,8050d5ac-b741-4abd-98b1-c4baa3f34a47
0,1001.0,0.0,1636709026.283424,350.0,f94df4ec-6f83-48d1-a7d9-803c6c47ace8
0,1002.0,0.0,1636709026.28808,350.0,8f7426e3-1841-4f4d-857d-09d7b22a1021
0,1001.0,0.0,1636709026.292229,350.0,5294cf7c-9e18-4215-b174-b5d364dc5037
0,1001.0,0.0,1636709026.296039,350.0,b1a905fb-4213-4c68-b7ba-b8ed66c51474
0,1001.0,0.0,1636709026.300942,350.0,c037858c-a9cc-483f-bc46-434ecf6b2a33
0,1001.0,0.0,1636709026.305103,350.0,846da228-2f45-4e71-aac3-9558464d9020
0,1002.0,0.0,1636709026.313569,350.0,44241db3-e75d-4f79-bb5b-78801c46ed60
0,1001.0,0.0,1636709026.323736,350.0,b52b0688-275a-422b-a79e-1ddf2258dda2
0,1001.0,0.0,1636709026.32893,350.0,d513ef1e-7462-4c40-86ee-39f628ebb2af
0,1831.0,0.0,1636709026.333921,350.0,5afb9395-09c6-4df0-85fc-9c6bf929b5b7
0,1001.0,0.0,1636709026.339064,350.0,e8956ec1-bcb5-4d74-9114-c159b01adbea
0,1002.0,0.0,1636709026.34516,350.0,528f9e58-e185-4a8c-8535-5607afc5b2bc
0,1002.0,0.0,1636709026.353059,350.0,ea069ea8-c879-49c9-b347-e19053d9ca52
0,1002.0,0.0,1636709026.357688,350.0,0438d9d6-d249-48d9-94d5-f4300ca44da8
0,1018.0,0.0,1636709026.362493,350.0,7cb82917-14bb-40f0-9c30-7ceea1a4ce5b
0,1001.0,0.0,1636709026.366928,350.0,a52812e1-32b6-4b59-b8f3-ea50a6b45cac
0,1195.0,0.0,1636709026.371996,350.0,9a92aab9-abc1-4288-91e0-ad9396348e9b
0,1005.0,0.0,1636709026.376217,350.0,664dc03b-6c25-4aa9-a33d-c38d63bcf61e
0,1154.0,0.0,1636709026.380024,350.0,00f9859e-aa42-4d10-8e4c-cdfc7a51b517
0,1002.0,0.0,1636709026.384337,350.0,7ee481f9-ddb4-43e4-820f-ae8becd78840
0,1002.0,0.0,1636709026.388174,350.0,84b662d2-1bbe-426b-b52e-9bb8103d1369
0,1001.0,0.0,1636709026.391913,350.0,98cece9d-bfcb-44c0-bc74-f8e09ab02c94
0,1001.0,0.0,1636709026.39625,350.0,7de3d2bc-e252-4680-a6be-30b5ca3987ca
0,1001.0,0.0,1636709026.413747,350.0,b702a7fd-263c-4ab2-be94-e41ae58473a6
0,1015.0,0.0,1636709026.429339,350.0,7cab34c7-a62e-492d-8fb1-bf76fa832647
0,1001.0,0.0,1636709026.435369,350.0,725532c2-91f4-4291-92d7-6a086520cfdf
0,1002.0,0.0,1636709026.441253,350.0,958c6401-8193-4a8c-8a7e-675d6a8a8e70
0,1001.0,0.0,1636709026.445596,350.0,f849ded5-8523-405d-b8b9-d65b9a7cbdf5
0,1003.0,0.0,1636709026.449737,350.0,29978a5f-7847-4f3c-b5c8-d9afc24fec3b
0,1001.0,0.0,1636709026.470914,350.0,cb1f8ce5-86f9-45b6-a9c8-0eb47f787e47
0,1007.0,0.0,1636709026.479626,350.0,52989534-0ebf-448a-b0e6-021f8e661b2f
0,1001.0,0.0,1636709026.48398,350.0,2d906a30-94d8-47ac-b7b1-3a1c7faf89ab
0,1001.0,0.0,1636709026.488313,350.0,84706cb5-ef21-452b-85ed-2fd87e4d1867
0,1004.0,0.0,1636709026.497337,350.0,734ab0e5-c31c-468b-b630-1d39f30d9ac5
0,1001.0,0.0,1636709026.505877,350.0,be789655-3d2a-4cc6-8274-3ef6e0b20702
0,1002.0,0.0,1636709026.513485,350.0,d4e106ae-94bf-4c0b-a661-247d3802562f
0,1006.0,0.0,1636709026.519061,350.0,65f24408-64ad-4cbe-a42e-14344fee90f1
0,1001.0,0.0,1636709026.524516,350.0,83169b55-2ba3-4bfe-b961-c8f14bc16149
0,1002.0,0.0,1636709026.528994,350.0,80049eb0-ef0a-4b11-9206-9128a7e57dac
0,1004.0,0.0,1636709026.533043,350.0,f7f998f1-2a1e-4c5b-a989-89ff35e9b6de
0,1004.0,0.0,1636709026.53886,350.0,1823029c-6f45-4a93-85e8-bb4070931c26
0,1001.0,0.0,1636709026.542939,350.0,9251fa5e-8194-443c-a0f0-ceaa0bf5e031
0,1004.0,0.0,1636709026.54691,350.0,e93d08bc-66bc-485e-a33f-6b28a10b2810
0,1002.0,0.0,1636709026.55652,350.0,cd6ab310-c27a-44af-8ac2-22cda9e2f04e
0,1005.0,0.0,1636709026.560854,350.0,796ec9a0-e5bc-4f36-b0f9-e361514c481e
0,1002.0,0.0,1636709026.58385,350.0,ab31bfad-20fd-4c92-a29b-1826ecc0c226
0,1010.0,0.0,1636709026.589958,350.0,cb3f9e35-e6ef-4dc4-bb5b-af1c8da7bb66
0,1007.0,0.0,1636709026.596703,350.0,2a11336c-09ff-47cd-851e-9d3068827c0b
0,1005.0,0.0,1636709026.601631,350.0,74ac82ef-877d-4e26-ab68-5a99ce4395e4
0,1001.0,0.0,1636709026.612954,350.0,a37ab1a7-083e-4e61-92ad-af313f4e6cb8
0,1001.0,0.0,1636709026.618208,350.0,85a18a1c-e22d-469f-a629-a9d44ed12e2c
0,1017.0,0.0,1636709026.628317,350.0,2f2f13d1-7ff8-4f75-8687-0c14f85e5031
0,1002.0,0.0,1636709026.635175,350.0,ff472644-1433-4175-8814-17b6a901bf7c
0,1007.0,0.0,1636709026.640087,350.0,7508830b-f847-4b80-a628-06838b308150
0,1003.0,0.0,1636709026.64448,350.0,9480f985-528c-4339-b520-ea4240a39de3
0,1002.0,0.0,1636709026.649049,350.0,29a202fe-bea1-43d7-8a45-5d1e78c73c21
0,1001.0,0.0,1636709026.652883,350.0,dc5df879-e090-45e6-a50e-cbce7acccdb3
0,1004.0,0.0,1636709026.656708,350.0,45946b50-3752-433c-bf2a-4fb5b4ea8e65
0,1002.0,0.0,1636709026.661015,350.0,89d025da-7f06-4c83-adb4-59c2975bafc3
0,1005.0,0.0,1636709026.664774,350.0,34c45417-79b7-4cb1-9937-28b7250a3ade
0,1016.0,0.0,1636709026.668552,350.0,25b49e34-8efc-43ad-bbe2-f1a49520cfeb
0,49919.0,0.0,1636709026.672855,350.0,0db6f7b0-409d-4358-a0c4-c31f4c502696
0,1002.0,0.0,1636709026.676624,350.0,635d8b28-d655-4f33-ba06-61dcbb9d1519
0,1001.0,0.0,1636709026.680413,350.0,efd312b4-94d3-410d-b2f6-ebb2414f4587
0,1005.0,0.0,1636709026.705448,350.0,ca92a00c-5155-4857-a1f7-d852543daf0d
0,1002.0,0.0,1636709026.722766,350.0,76e6581c-8037-4aed-ab6e-29fa8ffc6600
0,1003.0,0.0,1636709026.729185,350.0,9b79acc7-3a37-431b-a2ab-4bf58c977c46
0,1011.0,0.0,1636709026.735406,350.0,389d5321-6aa4-4168-bea2-2ca0d2e9d34f
0,1001.0,0.0,1636709026.739208,350.0,309d5911-f8d9-4bde-a537-76b70464f63e
0,1001.0,0.0,1636709026.743209,350.0,e721fbce-ff6e-4ab9-8598-c7e8782fd301
0,1001.0,0.0,1636709026.747229,350.0,8b13a165-bc5f-4dd6-8ab1-6d9dbcbb7ecb
0,1009.0,0.0,1636709026.751297,350.0,a0ffd74f-ee27-4f9c-9d28-9c9286f58846
0,1053.0,0.0,1636709026.755141,350.0,279313d9-fcd8-4fa2-b2f4-e4280489eb64
0,1001.0,0.0,1636709026.759264,350.0,d4430af5-a15e-4420-8aeb-c7bbd11701cc
0,1001.0,0.0,1636709026.763047,350.0,d1b68797-c721-40d4-aa34-3415331441b8
0,1001.0,0.0,1636709026.767041,350.0,a5ca72be-9669-4596-937f-960c1e9538c5
0,1011.0,0.0,1636709026.771014,350.0,553fab2e-0022-4750-aa59-67a6b023ca36
0,1001.0,0.0,1636709026.775079,350.0,f4b579b2-c958-47a3-bb5f-1dec2f68db54
0,1002.0,0.0,1636709026.779078,350.0,ec838796-594b-470e-8939-cadd5d7dc646
0,1001.0,0.0,1636709026.793249,350.0,ca76ccf9-be90-447c-a796-069fa6b992fb
0,1009.0,0.0,1636709026.799137,350.0,bf11466f-5299-408f-8e3e-aee222e11b0a
0,1001.0,0.0,1636709026.806111,350.0,91834f9b-19a7-4de4-9c68-18a94e4a34fb
0,1001.0,0.0,1636709026.810163,350.0,2a647f03-5b97-4137-9f5a-5fe46ae86611
0,1013.0,0.0,1636709026.81444,350.0,b42590c6-4e5b-4705-a224-af35100d9a70
0,1003.0,0.0,1636709026.818318,350.0,6bcc80f0-1464-47b2-b953-80a6beac3b5d
0,1002.0,0.0,1636709026.827422,350.0,75a17ee4-25af-48ff-842c-8356f5e7d990
0,1004.0,0.0,1636709026.831927,350.0,44241db3-e75d-4f79-bb5b-78801c46ed60
0,26688.0,0.0,1636709026.844264,350.0,8050d5ac-b741-4abd-98b1-c4baa3f34a47
0,1001.0,0.0,1636709026.849619,350.0,b13ef822-56cf-4e41-8c3c-2ed5e48fa9f6
0,1001.0,0.0,1636709026.85443,350.0,44e6eed9-7647-4da0-b8e6-e8cab3a3d31e
0,1001.0,0.0,1636709026.859632,350.0,633dcaf6-8682-4fb6-8581-58e52b231eb8
0,1001.0,0.0,1636709026.863455,350.0,5afb9395-09c6-4df0-85fc-9c6bf929b5b7
0,1001.0,0.0,1636709026.867327,350.0,d51ddf45-ba24-49f2-a721-9969c095a66f
0,1002.0,0.0,1636709026.871519,350.0,fdd19708-d305-405e-ad8c-61a46654f840
0,1001.0,0.0,1636709026.875317,350.0,43e3cd61-4323-47b7-9701-a2db935bf6d3
0,1003.0,0.0,1636709026.879347,350.0,d3fd179b-7379-433a-a2e6-38450e3ad255
0,1002.0,0.0,1636709026.883497,350.0,d513ef1e-7462-4c40-86ee-39f628ebb2af
0,1001.0,0.0,1636709026.887283,350.0,0438d9d6-d249-48d9-94d5-f4300ca44da8
0,1001.0,0.0,1636709026.89151,350.0,cddd8bb0-376e-4d40-87af-afd9d3ee3f1d
0,1001.0,0.0,1636709026.895313,350.0,1511dbd8-8547-497d-b693-06ddb574c2fc
0,1001.0,0.0,1636709026.899114,350.0,0299fcc3-4b87-424b-9e4b-90ad69d833f0
0,1001.0,0.0,1636709026.903114,350.0,8f7426e3-1841-4f4d-857d-09d7b22a1021
0,1006.0,0.0,1636709026.907116,350.0,664dc03b-6c25-4aa9-a33d-c38d63bcf61e
0,1015.0,0.0,1636709026.911088,350.0,c037858c-a9cc-483f-bc46-434ecf6b2a33
0,1003.0,0.0,1636709026.915067,350.0,f94df4ec-6f83-48d1-a7d9-803c6c47ace8
0,1003.0,0.0,1636709026.920913,350.0,62c1dfbe-4fd3-47c9-b761-756319554850
0,1013.0,0.0,1636709026.929579,350.0,358c0f29-62a4-4b9b-842d-4879517c81dc
0,1001.0,0.0,1636709026.939724,350.0,846da228-2f45-4e71-aac3-9558464d9020
0,1001.0,0.0,1636709026.947999,350.0,9f861080-0e68-4fc2-8dcc-68931c69e763
0,1003.0,0.0,1636709026.952936,350.0,5294cf7c-9e18-4215-b174-b5d364dc5037
0,1012.0,0.0,1636709026.957634,350.0,b702a7fd-263c-4ab2-be94-e41ae58473a6
0,1008.0,0.0,1636709026.967349,350.0,7cab34c7-a62e-492d-8fb1-bf76fa832647
0,1001.0,0.0,1636709026.992527,350.0,f849ded5-8523-405d-b8b9-d65b9a7cbdf5
0,1005.0,0.0,1636709026.999993,350.0,e8956ec1-bcb5-4d74-9114-c159b01adbea
0,1002.0,0.0,1636709027.005385,350.0,2d906a30-94d8-47ac-b7b1-3a1c7faf89ab
0,1003.0,0.0,1636709027.010828,350.0,7ee481f9-ddb4-43e4-820f-ae8becd78840
0,1001.0,0.0,1636709027.014996,350.0,b1a905fb-4213-4c68-b7ba-b8ed66c51474
0,1001.0,0.0,1636709027.019596,350.0,7cb82917-14bb-40f0-9c30-7ceea1a4ce5b
0,1001.0,0.0,1636709027.024004,350.0,7de3d2bc-e252-4680-a6be-30b5ca3987ca
0,1002.0,0.0,1636709027.027926,350.0,00f9859e-aa42-4d10-8e4c-cdfc7a51b517
0,1047.0,0.0,1636709027.032322,350.0,b52b0688-275a-422b-a79e-1ddf2258dda2
0,1001.0,0.0,1636709027.036279,350.0,528f9e58-e185-4a8c-8535-5607afc5b2bc
0,1001.0,0.0,1636709027.040492,350.0,725532c2-91f4-4291-92d7-6a086520cfdf
0,1001.0,0.0,1636709027.044706,350.0,ea069ea8-c879-49c9-b347-e19053d9ca52
0,1009.0,0.0,1636709027.048848,350.0,52989534-0ebf-448a-b0e6-021f8e661b2f
0,1002.0,0.0,1636709027.053054,350.0,84b662d2-1bbe-426b-b52e-9bb8103d1369
0,1001.0,0.0,1636709027.056854,350.0,958c6401-8193-4a8c-8a7e-675d6a8a8e70
0,1001.0,0.0,1636709027.061013,350.0,9a92aab9-abc1-4288-91e0-ad9396348e9b
0,1001.0,0.0,1636709027.064799,350.0,65f24408-64ad-4cbe-a42e-14344fee90f1
0,1003.0,0.0,1636709027.070414,350.0,d4e106ae-94bf-4c0b-a661-247d3802562f
0,1004.0,0.0,1636709027.074555,350.0,a52812e1-32b6-4b59-b8f3-ea50a6b45cac
0,1001.0,0.0,1636709027.078332,350.0,e93d08bc-66bc-485e-a33f-6b28a10b2810
0,1003.0,0.0,1636709027.086784,350.0,29978a5f-7847-4f3c-b5c8-d9afc24fec3b
0,1004.0,0.0,1636709027.092519,350.0,98cece9d-bfcb-44c0-bc74-f8e09ab02c94
0,1001.0,0.0,1636709027.097422,350.0,cb1f8ce5-86f9-45b6-a9c8-0eb47f787e47
0,1001.0,0.0,1636709027.102553,350.0,ab31bfad-20fd-4c92-a29b-1826ecc0c226
0,1001.0,0.0,1636709027.128453,350.0,83169b55-2ba3-4bfe-b961-c8f14bc16149
0,1002.0,0.0,1636709027.136852,350.0,be789655-3d2a-4cc6-8274-3ef6e0b20702
0,1002.0,0.0,1636709027.142196,350.0,cb3f9e35-e6ef-4dc4-bb5b-af1c8da7bb66
0,1070.0,0.0,1636709027.153156,350.0,734ab0e5-c31c-468b-b630-1d39f30d9ac5
0,1001.0,0.0,1636709027.158211,350.0,f7f998f1-2a1e-4c5b-a989-89ff35e9b6de
0,1001.0,0.0,1636709027.168929,350.0,84706cb5-ef21-452b-85ed-2fd87e4d1867
0,1001.0,0.0,1636709027.179931,350.0,cd6ab310-c27a-44af-8ac2-22cda9e2f04e
0,1005.0,0.0,1636709027.18542,350.0,7508830b-f847-4b80-a628-06838b308150
0,1004.0,0.0,1636709027.199647,350.0,85a18a1c-e22d-469f-a629-a9d44ed12e2c
0,1001.0,0.0,1636709027.205027,350.0,80049eb0-ef0a-4b11-9206-9128a7e57dac
0,1008.0,0.0,1636709027.215996,350.0,74ac82ef-877d-4e26-ab68-5a99ce4395e4
0,1182.0,0.0,1636709027.22126,350.0,25b49e34-8efc-43ad-bbe2-f1a49520cfeb
0,1001.0,0.0,1636709027.226702,350.0,2a11336c-09ff-47cd-851e-9d3068827c0b
0,1001.0,0.0,1636709027.231506,350.0,1823029c-6f45-4a93-85e8-bb4070931c26
0,1001.0,0.0,1636709027.235863,350.0,34c45417-79b7-4cb1-9937-28b7250a3ade
0,1001.0,0.0,1636709027.239812,350.0,796ec9a0-e5bc-4f36-b0f9-e361514c481e
0,1018.0,0.0,1636709027.244139,350.0,89d025da-7f06-4c83-adb4-59c2975bafc3
0,1103.0,0.0,1636709027.248058,350.0,2f2f13d1-7ff8-4f75-8687-0c14f85e5031
0,1003.0,0.0,1636709027.252511,350.0,0db6f7b0-409d-4358-a0c4-c31f4c502696
0,1002.0,0.0,1636709027.256446,350.0,9b79acc7-3a37-431b-a2ab-4bf58c977c46
0,1001.0,0.0,1636709027.260296,350.0,9251fa5e-8194-443c-a0f0-ceaa0bf5e031
0,1006.0,0.0,1636709027.264398,350.0,a37ab1a7-083e-4e61-92ad-af313f4e6cb8
0,1003.0,0.0,1636709027.278705,350.0,389d5321-6aa4-4168-bea2-2ca0d2e9d34f
0,1219.0,0.0,1636709027.288395,350.0,a0ffd74f-ee27-4f9c-9d28-9c9286f58846
0,1002.0,0.0,1636709027.296861,350.0,8b13a165-bc5f-4dd6-8ab1-6d9dbcbb7ecb
0,1001.0,0.0,1636709027.303765,350.0,d1b68797-c721-40d4-aa34-3415331441b8
0,1003.0,0.0,1636709027.31617,350.0,29a202fe-bea1-43d7-8a45-5d1e78c73c21
0,1017.0,0.0,1636709027.321367,350.0,9480f985-528c-4339-b520-ea4240a39de3
0,1001.0,0.0,1636709027.327258,350.0,ff472644-1433-4175-8814-17b6a901bf7c
0,1008.0,0.0,1636709027.337728,350.0,309d5911-f8d9-4bde-a537-76b70464f63e
0,1001.0,0.0,1636709027.346209,350.0,553fab2e-0022-4750-aa59-67a6b023ca36
0,1001.0,0.0,1636709027.35378,350.0,f4b579b2-c958-47a3-bb5f-1dec2f68db54
0,1026.0,0.0,1636709027.359479,350.0,dc5df879-e090-45e6-a50e-cbce7acccdb3
0,1003.0,0.0,1636709027.364554,350.0,e721fbce-ff6e-4ab9-8598-c7e8782fd301
0,1005.0,0.0,1636709027.369621,350.0,efd312b4-94d3-410d-b2f6-ebb2414f4587
0,1001.0,0.0,1636709027.373595,350.0,45946b50-3752-433c-bf2a-4fb5b4ea8e65
0,1041.0,0.0,1636709027.381739,350.0,a5ca72be-9669-4596-937f-960c1e9538c5
0,1003.0,0.0,1636709027.377556,350.0,ca92a00c-5155-4857-a1f7-d852543daf0d
0,1003.0,0.0,1636709027.390232,350.0,635d8b28-d655-4f33-ba06-61dcbb9d1519
0,1011.0,0.0,1636709027.38585,350.0,b13ef822-56cf-4e41-8c3c-2ed5e48fa9f6
0,1002.0,0.0,1636709027.398486,350.0,5afb9395-09c6-4df0-85fc-9c6bf929b5b7
0,1005.0,0.0,1636709027.394581,350.0,d4430af5-a15e-4420-8aeb-c7bbd11701cc
0,1004.0,0.0,1636709027.4065,350.0,6bcc80f0-1464-47b2-b953-80a6beac3b5d
0,1002.0,0.0,1636709027.40229,350.0,bf11466f-5299-408f-8e3e-aee222e11b0a
0,1002.0,0.0,1636709027.410339,350.0,76e6581c-8037-4aed-ab6e-29fa8ffc6600
0,1001.0,0.0,1636709027.414801,350.0,ec838796-594b-470e-8939-cadd5d7dc646
0,1002.0,0.0,1636709027.418681,350.0,44e6eed9-7647-4da0-b8e6-e8cab3a3d31e
0,1001.0,0.0,1636709027.422582,350.0,b42590c6-4e5b-4705-a224-af35100d9a70
0,1009.0,0.0,1636709027.426411,350.0,91834f9b-19a7-4de4-9c68-18a94e4a34fb
0,1090.0,0.0,1636709027.430814,350.0,0299fcc3-4b87-424b-9e4b-90ad69d833f0
0,1002.0,0.0,1636709027.434594,350.0,d51ddf45-ba24-49f2-a721-9969c095a66f
0,1001.0,0.0,1636709027.438475,350.0,75a17ee4-25af-48ff-842c-8356f5e7d990
0,1008.0,0.0,1636709027.442232,350.0,1511dbd8-8547-497d-b693-06ddb574c2fc
0,1001.0,0.0,1636709027.446652,350.0,cddd8bb0-376e-4d40-87af-afd9d3ee3f1d
0,1083.0,0.0,1636709027.450441,350.0,8050d5ac-b741-4abd-98b1-c4baa3f34a47
0,1001.0,0.0,1636709027.454198,350.0,44241db3-e75d-4f79-bb5b-78801c46ed60
0,1001.0,0.0,1636709027.457929,350.0,ca76ccf9-be90-447c-a796-069fa6b992fb
0,1003.0,0.0,1636709027.462219,350.0,8f7426e3-1841-4f4d-857d-09d7b22a1021
0,9112.0,0.0,1636709027.465995,350.0,664dc03b-6c25-4aa9-a33d-c38d63bcf61e
0,1001.0,0.0,1636709027.469737,350.0,279313d9-fcd8-4fa2-b2f4-e4280489eb64
0,1004.0,0.0,1636709027.48177,350.0,d513ef1e-7462-4c40-86ee-39f628ebb2af
0,1010.0,0.0,1636709027.493419,350.0,633dcaf6-8682-4fb6-8581-58e52b231eb8
0,1511.0,0.0,1636709027.499543,350.0,358c0f29-62a4-4b9b-842d-4879517c81dc
0,1003.0,0.0,1636709027.505631,350.0,2a647f03-5b97-4137-9f5a-5fe46ae86611
0,1016.0,0.0,1636709027.511012,350.0,9f861080-0e68-4fc2-8dcc-68931c69e763
0,1001.0,0.0,1636709027.514909,350.0,62c1dfbe-4fd3-47c9-b761-756319554850
0,1001.0,0.0,1636709027.519235,350.0,d3fd179b-7379-433a-a2e6-38450e3ad255
0,1002.0,0.0,1636709027.523211,350.0,7cab34c7-a62e-492d-8fb1-bf76fa832647
0,1001.0,0.0,1636709027.527779,350.0,c037858c-a9cc-483f-bc46-434ecf6b2a33
0,1001.0,0.0,1636709027.531669,350.0,e8956ec1-bcb5-4d74-9114-c159b01adbea
0,1004.0,0.0,1636709027.53551,350.0,fdd19708-d305-405e-ad8c-61a46654f840
0,1017.0,0.0,1636709027.539344,350.0,f849ded5-8523-405d-b8b9-d65b9a7cbdf5
0,1007.0,0.0,1636709027.543638,350.0,5294cf7c-9e18-4215-b174-b5d364dc5037
0,1018.0,0.0,1636709027.547451,350.0,7de3d2bc-e252-4680-a6be-30b5ca3987ca
0,1001.0,0.0,1636709027.551527,350.0,43e3cd61-4323-47b7-9701-a2db935bf6d3
0,1001.0,0.0,1636709027.567198,350.0,52989534-0ebf-448a-b0e6-021f8e661b2f
0,1001.0,0.0,1636709027.574879,350.0,00f9859e-aa42-4d10-8e4c-cdfc7a51b517
0,1002.0,0.0,1636709027.581011,350.0,0438d9d6-d249-48d9-94d5-f4300ca44da8
0,1377.0,0.0,1636709027.587173,350.0,ea069ea8-c879-49c9-b347-e19053d9ca52
0,1003.0,0.0,1636709027.59179,350.0,7cb82917-14bb-40f0-9c30-7ceea1a4ce5b
0,1004.0,0.0,1636709027.597072,350.0,528f9e58-e185-4a8c-8535-5607afc5b2bc
0,1001.0,0.0,1636709027.601593,350.0,f94df4ec-6f83-48d1-a7d9-803c6c47ace8
0,1001.0,0.0,1636709027.605704,350.0,d4e106ae-94bf-4c0b-a661-247d3802562f
0,1022.0,0.0,1636709027.610114,350.0,846da228-2f45-4e71-aac3-9558464d9020
0,1001.0,0.0,1636709027.614116,350.0,29978a5f-7847-4f3c-b5c8-d9afc24fec3b
0,1001.0,0.0,1636709027.618337,350.0,b1a905fb-4213-4c68-b7ba-b8ed66c51474
0,1008.0,0.0,1636709027.622405,350.0,7ee481f9-ddb4-43e4-820f-ae8becd78840
0,1001.0,0.0,1636709027.636055,350.0,958c6401-8193-4a8c-8a7e-675d6a8a8e70
0,1001.0,0.0,1636709027.651696,350.0,b702a7fd-263c-4ab2-be94-e41ae58473a6
0,1004.0,0.0,1636709027.669608,350.0,cb1f8ce5-86f9-45b6-a9c8-0eb47f787e47
0,1625.0,0.0,1636709027.684931,350.0,e93d08bc-66bc-485e-a33f-6b28a10b2810
0,1001.0,0.0,1636709027.691404,350.0,ab31bfad-20fd-4c92-a29b-1826ecc0c226
0,1001.0,0.0,1636709027.696741,350.0,65f24408-64ad-4cbe-a42e-14344fee90f1
0,3863.0,0.0,1636709027.701162,350.0,725532c2-91f4-4291-92d7-6a086520cfdf
0,1003.0,0.0,1636709027.705657,350.0,a52812e1-32b6-4b59-b8f3-ea50a6b45cac
0,1447.0,0.0,1636709027.709584,350.0,2d906a30-94d8-47ac-b7b1-3a1c7faf89ab
0,1001.0,0.0,1636709027.713496,350.0,84b662d2-1bbe-426b-b52e-9bb8103d1369
0,1001.0,0.0,1636709027.717744,350.0,84706cb5-ef21-452b-85ed-2fd87e4d1867
0,1005.0,0.0,1636709027.721606,350.0,83169b55-2ba3-4bfe-b961-c8f14bc16149
0,1001.0,0.0,1636709027.725796,350.0,85a18a1c-e22d-469f-a629-a9d44ed12e2c
