,content,hit_count,last_hit,cost,id
1,1003.0,140.0,1636709379.730561,15.0,cd3756a4-e306-4f75-a108-918fda0be83e
8,1007.0,0.0,1636709379.740993,350.0,534523e3-49cb-4c77-91f6-87e2778407ad
8,1020.0,0.0,1636709379.763952,350.0,74bf25b6-28a6-4738-85c2-4ae5a01cf0d9
0,1001.0,770.0,1636709379.780896,15.0,e0e41eb6-7c5f-49c3-8e67-626a3d2cfe01
0,1001.0,771.0,1636709379.785179,15.0,2f464450-18d0-49dd-883e-b2525ec0eae2
0,1001.0,772.0,1636709379.789379,15.0,b633cfd6-91b0-46b5-a833-ff22c4ee76fb
8,1020.0,0.0,1636709379.799874,350.0,221dbb8d-07db-4b5d-ad62-7a663b4bd719
0,1001.0,773.0,1636709379.819797,15.0,d4c7a844-3f9a-410b-a4bf-7026ef929433
7,1013.0,2.0,1636709379.824002,15.0,69463385-34f2-49e8-a321-210f9928cc08
0,1001.0,774.0,1636709379.828208,15.0,6329be9c-c219-4386-816b-e88464e51228
8,1022.0,0.0,1636709379.8385,350.0,b3b2fbb1-d413-4102-82a8-855ac23610a0
0,1001.0,775.0,1636709379.85498,15.0,ab3046bb-cd34-469c-be72-5364dd520cc4
8,1022.0,0.0,1636709379.865432,350.0,1d125114-d8f0-4ae3-85d7-09907f0cbff9
0,1001.0,776.0,1636709379.882494,15.0,4e003eed-632b-4531-9375-461e9a6f0c80
7,1013.0,3.0,1636709379.886645,15.0,18745c67-0401-42b1-88f0-2fe73e40d9f6
0,1001.0,777.0,1636709379.890783,15.0,6e358018-167e-445b-b168-21f1c832c6fa
8,1007.0,0.0,1636709379.901064,350.0,b1c1a82d-6abf-4448-9bd8-12588956b25d
5,1006.0,11.0,1636709379.917634,15.0,e24f96cf-e73d-408f-80dc-ef11d5deba0d
0,1001.0,778.0,1636709379.92185,15.0,0232d4cb-641c-4a13-8411-27bcc052e89b
0,1001.0,779.0,1636709379.926251,15.0,20c2c8e9-fe0b-4840-9214-c9d52692b545
8,1007.0,0.0,1636709379.936828,350.0,726eef0c-c5c9-44fc-b744-c65659c9a50f
5,1006.0,12.0,1636709379.953453,15.0,e23761d6-6717-466a-8b8f-b8b40d8458e6
0,1001.0,780.0,1636709379.957646,15.0,d76a8ebc-aa65-4cfa-8a70-d3095d6161c0
0,1001.0,781.0,1636709379.961774,15.0,f7617e75-08f9-4e4f-bac4-4c851aa978f2
5,1006.0,13.0,1636709379.965918,15.0,47acd41a-b6b2-4651-bdb4-4c9e6866efe4
0,1001.0,782.0,1636709379.970134,15.0,921035f0-946d-403b-bb97-144f3dba4922
0,1001.0,783.0,1636709379.974365,15.0,24eed1e9-9ae7-4c77-b8be-9d052283fe48
8,1007.0,1.0,1636709379.978545,15.0,2c94acc7-c209-4196-bafc-8af7a4627f91
8,3290.0,0.0,1636709379.984841,350.0,252ef72b-5d15-4c21-9025-c8422f800d56
2,1002.0,264.0,1636709380.00137,15.0,490a20be-0661-4c92-b4f9-85fd6cc7d6a2
8,1048.0,0.0,1636709380.011688,350.0,430f7bed-397c-4292-8b45-70e5483eeda5
3,1005.0,64.0,1636709380.02902,15.0,75ad0eee-4e05-4c32-835b-a89a88c79805
2,1002.0,265.0,1636709380.033432,15.0,f62a6974-25ab-4823-82d1-0066c20e7a70
2,1002.0,266.0,1636709380.03778,15.0,9cda2907-b97c-4a7b-93e3-6998144ca02e
8,1020.0,0.0,1636709380.048628,350.0,718fa42c-94aa-4095-8b0d-2d2e613741af
0,1001.0,784.0,1636709380.065376,15.0,a9b9b4c6-1b4e-4e05-aeb6-1574a298fe07
0,1001.0,785.0,1636709380.06978,15.0,a994af67-53e6-4f08-86da-9b89d741e835
8,1020.0,0.0,1636709380.0804,350.0,f83eea38-a41a-4fd3-8fa7-2c37b56e044f
8,1020.0,0.0,1636709380.107081,350.0,e5afb9d9-df93-4481-90b6-b922de7491c3
5,1004.0,14.0,1636709380.124083,15.0,ee7443bc-cd4e-4d77-b7c8-4fd22a9b9f7a
4,1006.0,14.0,1636709380.128493,15.0,2bba2c7a-44e7-4344-b1b2-0e1979aca080
0,1001.0,786.0,1636709380.132796,15.0,984f9393-305d-4119-b0c8-a1894b44847e
1,1003.0,141.0,1636709380.137059,15.0,c4672ca8-2391-46f0-bdcc-3f0ff6fc8c24
1,1003.0,142.0,1636709380.14132,15.0,ca61088c-baff-46a9-be08-7dd8ab8f85e2
2,1002.0,267.0,1636709380.145577,15.0,75b928c1-239f-4c1d-9189-deb00a3d3429
8,1017.0,0.0,1636709380.156059,350.0,9c681d46-0165-4c02-bf06-a816f343f01f
0,1001.0,787.0,1636709380.17361,15.0,4171ef71-3ce5-4a14-8d40-e7ce7be001e5
8,1017.0,0.0,1636709380.184351,350.0,247a60d5-5687-4e01-bc4b-763c9467248f
0,1001.0,788.0,1636709380.201709,15.0,38fb9295-ac88-43d3-9755-7751e6b43d3d
0,1001.0,789.0,1636709380.206104,15.0,dce87d1e-c0d2-42a8-9fdb-71d162d791ef
2,1002.0,268.0,1636709380.210505,15.0,cfacd541-5fc5-4be7-a9c6-eda99ad097b9
8,1008.0,0.0,1636709380.221035,350.0,152e9af1-1319-4627-8cc9-eb7bf76097c0
8,1008.0,0.0,1636709380.243875,350.0,a8eb5145-3b14-4eec-bb53-1acca006d62b
3,1005.0,65.0,1636709380.260609,15.0,517d4f4e-f9cd-471e-a5c0-1d08a53c3187
8,1008.0,0.0,1636709380.271275,350.0,d7019617-765a-4b1a-acc4-239f03735bf8
0,1001.0,790.0,1636709380.288278,15.0,a0a79714-7acc-4449-a508-b42ea59c00a8
8,1041.0,0.0,1636709380.298693,350.0,e4d5b990-cb16-4ba6-8bee-2f87726d2e4d
0,1001.0,791.0,1636709380.315631,15.0,df04c2c3-4fc7-4236-8c37-7267b0b5f739
0,1001.0,792.0,1636709380.319878,15.0,f42290e7-eb24-4809-8566-d01d2476c91b
8,1012.0,0.0,1636709380.330134,350.0,043cf983-913c-45ff-b911-b01f218fcd2e
8,1012.0,0.0,1636709380.352689,350.0,9f5e9144-2f75-42e4-92eb-ad18c704c95e
0,1001.0,793.0,1636709380.369172,15.0,ef8c7087-e294-48f8-a501-f4df8818df07
2,1002.0,269.0,1636709380.373332,15.0,cbae2f95-fb83-46bc-b64f-439d469a1cfe
2,1002.0,270.0,1636709380.377525,15.0,c54fd1d5-44fa-4acd-9fac-f65ca7055db8
2,1002.0,271.0,1636709380.381655,15.0,790c6745-caef-449f-91eb-fb3da1ce34f1
8,1016.0,0.0,1636709380.391958,350.0,f956169f-2732-4fef-a143-303040bb138e
8,1016.0,0.0,1636709380.41482,350.0,fc118471-7233-4374-9f70-190fa7329032
0,1001.0,794.0,1636709380.432352,15.0,b173a684-ba6f-4498-8051-a0b31c59fcc1
0,1001.0,795.0,1636709380.436687,15.0,31534649-6faf-49b5-b013-533474fb6d74
0,1001.0,796.0,1636709380.440899,15.0,bdad34c5-7458-4386-a70a-788eb859d490
8,1009.0,0.0,1636709380.451443,350.0,f1d56bab-8e04-4784-94fb-1712aab16e0f
3,1005.0,66.0,1636709380.468147,15.0,c646f0d3-d402-4edf-9580-ca9f55ed4aaa
1,1003.0,143.0,1636709380.472356,15.0,feb2a2b0-0364-4798-a4bf-92933753833d
5,1004.0,15.0,1636709380.476501,15.0,87cde3cb-cae2-487e-ae18-035bb33a3c55
0,1001.0,797.0,1636709380.484666,15.0,dca589e3-5fa4-4622-924b-88fee68d8039
2,1002.0,272.0,1636709380.488833,15.0,470178f7-9327-4280-bd47-3e801a897df2
0,1001.0,798.0,1636709380.492958,15.0,4f83d5e6-45b1-48da-b36d-98bc08ad9bf4
1,1003.0,144.0,1636709380.497115,15.0,caee7134-3a89-43ec-b7aa-7b1f28e9b9b2
8,1120.0,0.0,1636709380.507578,350.0,efe5caff-27e5-4858-b6ba-730ccda80d21
2,1002.0,273.0,1636709380.524272,15.0,b7605dbe-bd06-44c7-a77d-90fae70973b4
8,1011.0,0.0,1636709380.534776,350.0,89475a87-ad17-407a-90d8-e032730f55fe
2,1002.0,274.0,1636709380.551472,15.0,70020096-53b0-4b83-a0b1-5b4d7b06553e
0,1001.0,799.0,1636709380.555732,15.0,5b16aa8b-4c2d-4da0-831e-a3b63fd28c50
0,1001.0,800.0,1636709380.560073,15.0,9a9259f2-5beb-476e-b4ff-8b8d56acf3a6
1,1003.0,145.0,1636709380.564253,15.0,c11cafb3-436a-47b9-a0ef-0a7c5eeeb1d3
0,1001.0,801.0,1636709380.568414,15.0,73e03403-215c-4270-a11d-9fc702dc5ba6
0,1001.0,802.0,1636709380.572572,15.0,bef8f1a5-d1cc-4139-8ab6-cda69b961163
2,1002.0,275.0,1636709380.57674,15.0,208b45d5-7d22-4c0f-a13e-00241ce0e20f
8,1012.0,0.0,1636709380.587271,350.0,ce5459b4-0a9a-4131-8d4a-76230b2e8564
8,1012.0,0.0,1636709380.609797,350.0,3c399a66-b0f3-4ffd-a0e7-eddd38a83312
8,1012.0,0.0,1636709380.632845,350.0,f426e4cb-f41a-486b-8f12-6c5c97991389
0,1001.0,803.0,1636709380.649528,15.0,d8ead91e-94c8-459e-b1e6-ce6eef01eb83
0,1001.0,804.0,1636709380.653768,15.0,3325d39f-9526-49df-8ac7-aa9dc59e64e0
0,1001.0,805.0,1636709380.657931,15.0,18306e5e-daa3-4191-bb35-2b96be1cdba7
0,1001.0,806.0,1636709380.662663,15.0,1b883dc5-2f73-4281-baa4-e7324b258b4d
0,1001.0,807.0,1636709380.666831,15.0,3e048e92-6687-46d6-b7a5-52bf48c73ebb
8,1129.0,0.0,1636709380.677135,350.0,534523e3-49cb-4c77-91f6-87e2778407ad
0,1001.0,808.0,1636709380.693658,15.0,b75c8f07-50d8-4ac9-a37d-6edb01d37000
8,1014.0,0.0,1636709380.703938,350.0,cd3756a4-e306-4f75-a108-918fda0be83e
4,1006.0,15.0,1636709380.720811,15.0,f7b2c3ec-ba85-4443-8993-0ac32bc7debc
0,1001.0,809.0,1636709380.725117,15.0,6329be9c-c219-4386-816b-e88464e51228
0,1001.0,810.0,1636709380.729376,15.0,5792c03c-cb91-4214-a78e-fd2af4ea78a5
8,1014.0,0.0,1636709380.739826,350.0,5037f0e3-8a47-4935-906c-7ef8c0487a8f
7,1007.0,2.0,1636709380.756717,15.0,b633cfd6-91b0-46b5-a833-ff22c4ee76fb
0,1001.0,811.0,1636709380.760924,15.0,74bf25b6-28a6-4738-85c2-4ae5a01cf0d9
0,1001.0,812.0,1636709380.765014,15.0,b3b2fbb1-d413-4102-82a8-855ac23610a0
4,1006.0,16.0,1636709380.769185,15.0,2f464450-18d0-49dd-883e-b2525ec0eae2
0,1001.0,813.0,1636709380.773335,15.0,221dbb8d-07db-4b5d-ad62-7a663b4bd719
0,1001.0,814.0,1636709380.777485,15.0,1d125114-d8f0-4ae3-85d7-09907f0cbff9
0,1001.0,815.0,1636709380.781575,15.0,d4c7a844-3f9a-410b-a4bf-7026ef929433
0,1001.0,816.0,1636709380.785677,15.0,e0e41eb6-7c5f-49c3-8e67-626a3d2cfe01
0,1001.0,817.0,1636709380.793747,15.0,2c94acc7-c209-4196-bafc-8af7a4627f91
0,1001.0,818.0,1636709380.79785,15.0,47acd41a-b6b2-4651-bdb4-4c9e6866efe4
2,1002.0,276.0,1636709380.802009,15.0,e24f96cf-e73d-408f-80dc-ef11d5deba0d
3,1005.0,67.0,1636709380.806168,15.0,ab3046bb-cd34-469c-be72-5364dd520cc4
8,1071.0,0.0,1636709380.816415,350.0,490a20be-0661-4c92-b4f9-85fd6cc7d6a2
0,1001.0,819.0,1636709380.832795,15.0,69463385-34f2-49e8-a321-210f9928cc08
8,1012.0,0.0,1636709380.843112,350.0,e23761d6-6717-466a-8b8f-b8b40d8458e6
8,1008.0,0.0,1636709380.866854,350.0,921035f0-946d-403b-bb97-144f3dba4922
0,1001.0,820.0,1636709380.884068,15.0,252ef72b-5d15-4c21-9025-c8422f800d56
8,1008.0,0.0,1636709380.894709,350.0,f7617e75-08f9-4e4f-bac4-4c851aa978f2
4,1006.0,17.0,1636709380.912009,15.0,18745c67-0401-42b1-88f0-2fe73e40d9f6
1,1003.0,146.0,1636709380.9165,15.0,430f7bed-397c-4292-8b45-70e5483eeda5
0,1001.0,821.0,1636709380.920861,15.0,0232d4cb-641c-4a13-8411-27bcc052e89b
0,1001.0,822.0,1636709380.925293,15.0,726eef0c-c5c9-44fc-b744-c65659c9a50f
7,1007.0,3.0,1636709380.929765,15.0,b1c1a82d-6abf-4448-9bd8-12588956b25d
4,1006.0,18.0,1636709380.934104,15.0,4e003eed-632b-4531-9375-461e9a6f0c80
2,1002.0,277.0,1636709380.938445,15.0,6e358018-167e-445b-b168-21f1c832c6fa
0,1001.0,823.0,1636709380.942696,15.0,20c2c8e9-fe0b-4840-9214-c9d52692b545
8,1069.0,0.0,1636709380.953529,350.0,24eed1e9-9ae7-4c77-b8be-9d052283fe48
0,1001.0,824.0,1636709380.971079,15.0,718fa42c-94aa-4095-8b0d-2d2e613741af
8,1010.0,0.0,1636709380.981622,350.0,d76a8ebc-aa65-4cfa-8a70-d3095d6161c0
8,1010.0,0.0,1636709381.004741,350.0,f62a6974-25ab-4823-82d1-0066c20e7a70
0,1001.0,825.0,1636709381.022696,15.0,75ad0eee-4e05-4c32-835b-a89a88c79805
8,1010.0,0.0,1636709381.033233,350.0,4171ef71-3ce5-4a14-8d40-e7ce7be001e5
0,1001.0,826.0,1636709381.050589,15.0,75b928c1-239f-4c1d-9189-deb00a3d3429
8,1010.0,1.0,1636709381.055127,15.0,ee7443bc-cd4e-4d77-b7c8-4fd22a9b9f7a
5,1004.0,16.0,1636709381.059503,15.0,9cda2907-b97c-4a7b-93e3-6998144ca02e
0,1001.0,827.0,1636709381.063788,15.0,ca61088c-baff-46a9-be08-7dd8ab8f85e2
8,1036.0,0.0,1636709381.070245,350.0,2bba2c7a-44e7-4344-b1b2-0e1979aca080
0,1001.0,828.0,1636709381.087197,15.0,c4672ca8-2391-46f0-bdcc-3f0ff6fc8c24
0,1001.0,829.0,1636709381.09144,15.0,152e9af1-1319-4627-8cc9-eb7bf76097c0
8,1026.0,0.0,1636709381.101806,350.0,e5afb9d9-df93-4481-90b6-b922de7491c3
3,1005.0,68.0,1636709381.11861,15.0,f83eea38-a41a-4fd3-8fa7-2c37b56e044f
8,1026.0,0.0,1636709381.128963,350.0,a9b9b4c6-1b4e-4e05-aeb6-1574a298fe07
1,1003.0,147.0,1636709381.145523,15.0,a994af67-53e6-4f08-86da-9b89d741e835
8,1011.0,0.0,1636709381.155955,350.0,984f9393-305d-4119-b0c8-a1894b44847e
1,1003.0,148.0,1636709381.172918,15.0,38fb9295-ac88-43d3-9755-7751e6b43d3d
2,1002.0,278.0,1636709381.181095,15.0,dce87d1e-c0d2-42a8-9fdb-71d162d791ef
0,1001.0,830.0,1636709381.18539,15.0,9c681d46-0165-4c02-bf06-a816f343f01f
5,1004.0,17.0,1636709381.189564,15.0,247a60d5-5687-4e01-bc4b-763c9467248f
8,1063.0,0.0,1636709381.200148,350.0,a0a79714-7acc-4449-a508-b42ea59c00a8
1,1003.0,149.0,1636709381.216623,15.0,a8eb5145-3b14-4eec-bb53-1acca006d62b
8,1058.0,0.0,1636709381.226843,350.0,d7019617-765a-4b1a-acc4-239f03735bf8
0,1001.0,831.0,1636709381.243126,15.0,e4d5b990-cb16-4ba6-8bee-2f87726d2e4d
0,1001.0,832.0,1636709381.247309,15.0,cfacd541-5fc5-4be7-a9c6-eda99ad097b9
8,1025.0,0.0,1636709381.257454,350.0,c54fd1d5-44fa-4acd-9fac-f65ca7055db8
1,1003.0,150.0,1636709381.274173,15.0,043cf983-913c-45ff-b911-b01f218fcd2e
8,1025.0,0.0,1636709381.284492,350.0,9f5e9144-2f75-42e4-92eb-ad18c704c95e
0,1001.0,833.0,1636709381.301274,15.0,517d4f4e-f9cd-471e-a5c0-1d08a53c3187
5,1004.0,18.0,1636709381.305511,15.0,790c6745-caef-449f-91eb-fb3da1ce34f1
0,1001.0,834.0,1636709381.309736,15.0,df04c2c3-4fc7-4236-8c37-7267b0b5f739
8,1013.0,0.0,1636709381.320079,350.0,ef8c7087-e294-48f8-a501-f4df8818df07
0,1001.0,835.0,1636709381.336618,15.0,87cde3cb-cae2-487e-ae18-035bb33a3c55
6,1007.0,4.0,1636709381.340746,15.0,f42290e7-eb24-4809-8566-d01d2476c91b
3,1005.0,69.0,1636709381.34492,15.0,470178f7-9327-4280-bd47-3e801a897df2
2,1002.0,279.0,1636709381.349125,15.0,efe5caff-27e5-4858-b6ba-730ccda80d21
8,1009.0,0.0,1636709381.359454,350.0,cbae2f95-fb83-46bc-b64f-439d469a1cfe
1,1003.0,151.0,1636709381.376224,15.0,caee7134-3a89-43ec-b7aa-7b1f28e9b9b2
8,1008.0,0.0,1636709381.386479,350.0,dca589e3-5fa4-4622-924b-88fee68d8039
2,1002.0,280.0,1636709381.402954,15.0,208b45d5-7d22-4c0f-a13e-00241ce0e20f
0,1001.0,836.0,1636709381.407186,15.0,9a9259f2-5beb-476e-b4ff-8b8d56acf3a6
8,1008.0,0.0,1636709381.417299,350.0,f956169f-2732-4fef-a143-303040bb138e
8,1008.0,0.0,1636709381.439714,350.0,fc118471-7233-4374-9f70-190fa7329032
4,1006.0,19.0,1636709381.456273,15.0,bef8f1a5-d1cc-4139-8ab6-cda69b961163
0,1001.0,837.0,1636709381.460424,15.0,f1d56bab-8e04-4784-94fb-1712aab16e0f
0,1001.0,838.0,1636709381.46871,15.0,4f83d5e6-45b1-48da-b36d-98bc08ad9bf4
7,1010.0,2.0,1636709381.464553,15.0,b173a684-ba6f-4498-8051-a0b31c59fcc1
0,1001.0,839.0,1636709381.472898,15.0,73e03403-215c-4270-a11d-9fc702dc5ba6
1,1003.0,152.0,1636709381.477005,15.0,31534649-6faf-49b5-b013-533474fb6d74
0,1001.0,840.0,1636709381.481133,15.0,bdad34c5-7458-4386-a70a-788eb859d490
2,1002.0,281.0,1636709381.485312,15.0,89475a87-ad17-407a-90d8-e032730f55fe
8,1016.0,0.0,1636709381.495527,350.0,feb2a2b0-0364-4798-a4bf-92933753833d
0,1001.0,841.0,1636709381.516122,15.0,c646f0d3-d402-4edf-9580-ca9f55ed4aaa
0,1001.0,842.0,1636709381.520367,15.0,70020096-53b0-4b83-a0b1-5b4d7b06553e
2,1002.0,282.0,1636709381.524542,15.0,f426e4cb-f41a-486b-8f12-6c5c97991389
0,1001.0,843.0,1636709381.52868,15.0,b7605dbe-bd06-44c7-a77d-90fae70973b4
0,1001.0,844.0,1636709381.532802,15.0,534523e3-49cb-4c77-91f6-87e2778407ad
0,1001.0,845.0,1636709381.53705,15.0,ce5459b4-0a9a-4131-8d4a-76230b2e8564
6,1007.0,5.0,1636709381.541299,15.0,3325d39f-9526-49df-8ac7-aa9dc59e64e0
0,1001.0,846.0,1636709381.545488,15.0,5b16aa8b-4c2d-4da0-831e-a3b63fd28c50
6,1007.0,6.0,1636709381.549646,15.0,3e048e92-6687-46d6-b7a5-52bf48c73ebb
0,1001.0,847.0,1636709381.553871,15.0,5037f0e3-8a47-4935-906c-7ef8c0487a8f
4,1006.0,20.0,1636709381.55812,15.0,c11cafb3-436a-47b9-a0ef-0a7c5eeeb1d3
0,1001.0,848.0,1636709381.562293,15.0,b633cfd6-91b0-46b5-a833-ff22c4ee76fb
0,1001.0,849.0,1636709381.566559,15.0,cd3756a4-e306-4f75-a108-918fda0be83e
2,1002.0,283.0,1636709381.57076,15.0,6329be9c-c219-4386-816b-e88464e51228
8,2022.0,0.0,1636709381.581301,350.0,b75c8f07-50d8-4ac9-a37d-6edb01d37000
0,1001.0,850.0,1636709381.597996,15.0,3c399a66-b0f3-4ffd-a0e7-eddd38a83312
0,1001.0,851.0,1636709381.602219,15.0,1b883dc5-2f73-4281-baa4-e7324b258b4d
5,1004.0,19.0,1636709381.606461,15.0,d4c7a844-3f9a-410b-a4bf-7026ef929433
0,1001.0,852.0,1636709381.610614,15.0,f7b2c3ec-ba85-4443-8993-0ac32bc7debc
7,1010.0,3.0,1636709381.61484,15.0,2f464450-18d0-49dd-883e-b2525ec0eae2
2,1002.0,284.0,1636709381.619087,15.0,18306e5e-daa3-4191-bb35-2b96be1cdba7
8,1032.0,0.0,1636709381.629693,350.0,47acd41a-b6b2-4651-bdb4-4c9e6866efe4
8,1032.0,0.0,1636709381.652702,350.0,2c94acc7-c209-4196-bafc-8af7a4627f91
3,1005.0,70.0,1636709381.669977,15.0,d8ead91e-94c8-459e-b1e6-ce6eef01eb83
0,1001.0,853.0,1636709381.674471,15.0,5792c03c-cb91-4214-a78e-fd2af4ea78a5
1,1003.0,153.0,1636709381.678757,15.0,69463385-34f2-49e8-a321-210f9928cc08
0,1001.0,854.0,1636709381.683034,15.0,221dbb8d-07db-4b5d-ad62-7a663b4bd719
8,15991.0,0.0,1636709381.693466,350.0,b3b2fbb1-d413-4102-82a8-855ac23610a0
0,1001.0,855.0,1636709381.710163,15.0,ab3046bb-cd34-469c-be72-5364dd520cc4
0,1001.0,856.0,1636709381.714459,15.0,1d125114-d8f0-4ae3-85d7-09907f0cbff9
0,1001.0,857.0,1636709381.718783,15.0,18745c67-0401-42b1-88f0-2fe73e40d9f6
1,1003.0,154.0,1636709381.722937,15.0,e24f96cf-e73d-408f-80dc-ef11d5deba0d
7,1010.0,4.0,1636709381.727161,15.0,b1c1a82d-6abf-4448-9bd8-12588956b25d
0,1001.0,858.0,1636709381.731424,15.0,74bf25b6-28a6-4738-85c2-4ae5a01cf0d9
0,1001.0,859.0,1636709381.735791,15.0,490a20be-0661-4c92-b4f9-85fd6cc7d6a2
0,1001.0,860.0,1636709381.740134,15.0,726eef0c-c5c9-44fc-b744-c65659c9a50f
0,1001.0,861.0,1636709381.744477,15.0,e0e41eb6-7c5f-49c3-8e67-626a3d2cfe01
2,1002.0,285.0,1636709381.748878,15.0,e23761d6-6717-466a-8b8f-b8b40d8458e6
0,1001.0,862.0,1636709381.75307,15.0,d76a8ebc-aa65-4cfa-8a70-d3095d6161c0
0,1001.0,863.0,1636709381.760034,15.0,252ef72b-5d15-4c21-9025-c8422f800d56
8,1016.0,0.0,1636709381.770712,350.0,24eed1e9-9ae7-4c77-b8be-9d052283fe48
0,1001.0,864.0,1636709381.78738,15.0,921035f0-946d-403b-bb97-144f3dba4922
0,1001.0,865.0,1636709381.791592,15.0,20c2c8e9-fe0b-4840-9214-c9d52692b545
0,1001.0,866.0,1636709381.795821,15.0,6e358018-167e-445b-b168-21f1c832c6fa
0,1001.0,867.0,1636709381.79996,15.0,f7617e75-08f9-4e4f-bac4-4c851aa978f2
8,1016.0,1.0,1636709381.804329,15.0,718fa42c-94aa-4095-8b0d-2d2e613741af
1,1003.0,155.0,1636709381.808533,15.0,9cda2907-b97c-4a7b-93e3-6998144ca02e
0,1001.0,868.0,1636709381.812746,15.0,2bba2c7a-44e7-4344-b1b2-0e1979aca080
0,1001.0,869.0,1636709381.816889,15.0,4e003eed-632b-4531-9375-461e9a6f0c80
3,1005.0,71.0,1636709381.82101,15.0,ee7443bc-cd4e-4d77-b7c8-4fd22a9b9f7a
3,1005.0,72.0,1636709381.82526,15.0,430f7bed-397c-4292-8b45-70e5483eeda5
5,1004.0,20.0,1636709381.829481,15.0,0232d4cb-641c-4a13-8411-27bcc052e89b
0,1001.0,870.0,1636709381.833618,15.0,ca61088c-baff-46a9-be08-7dd8ab8f85e2
8,1011.0,0.0,1636709381.840055,350.0,c4672ca8-2391-46f0-bdcc-3f0ff6fc8c24
8,1011.0,0.0,1636709381.862802,350.0,f83eea38-a41a-4fd3-8fa7-2c37b56e044f
0,1001.0,871.0,1636709381.879674,15.0,f62a6974-25ab-4823-82d1-0066c20e7a70
0,1001.0,872.0,1636709381.883866,15.0,e5afb9d9-df93-4481-90b6-b922de7491c3
2,1002.0,286.0,1636709381.887997,15.0,a9b9b4c6-1b4e-4e05-aeb6-1574a298fe07
0,1001.0,873.0,1636709381.892131,15.0,75b928c1-239f-4c1d-9189-deb00a3d3429
2,1002.0,287.0,1636709381.896208,15.0,75ad0eee-4e05-4c32-835b-a89a88c79805
0,1001.0,874.0,1636709381.900392,15.0,4171ef71-3ce5-4a14-8d40-e7ce7be001e5
2,1002.0,288.0,1636709381.904543,15.0,a994af67-53e6-4f08-86da-9b89d741e835
7,1016.0,2.0,1636709381.910588,15.0,152e9af1-1319-4627-8cc9-eb7bf76097c0
2,1002.0,289.0,1636709381.914691,15.0,a0a79714-7acc-4449-a508-b42ea59c00a8
0,1001.0,875.0,1636709381.918777,15.0,9c681d46-0165-4c02-bf06-a816f343f01f
4,1006.0,21.0,1636709381.922882,15.0,984f9393-305d-4119-b0c8-a1894b44847e
2,1002.0,290.0,1636709381.927025,15.0,d7019617-765a-4b1a-acc4-239f03735bf8
0,1001.0,876.0,1636709381.931153,15.0,38fb9295-ac88-43d3-9755-7751e6b43d3d
4,1006.0,22.0,1636709381.935322,15.0,c54fd1d5-44fa-4acd-9fac-f65ca7055db8
2,1002.0,291.0,1636709381.939493,15.0,dce87d1e-c0d2-42a8-9fdb-71d162d791ef
8,1011.0,1.0,1636709381.94369,15.0,f42290e7-eb24-4809-8566-d01d2476c91b
6,1010.0,5.0,1636709381.947842,15.0,517d4f4e-f9cd-471e-a5c0-1d08a53c3187
0,1001.0,877.0,1636709381.951977,15.0,e4d5b990-cb16-4ba6-8bee-2f87726d2e4d
0,1001.0,878.0,1636709381.956165,15.0,a8eb5145-3b14-4eec-bb53-1acca006d62b
0,1001.0,879.0,1636709381.960314,15.0,87cde3cb-cae2-487e-ae18-035bb33a3c55
0,1001.0,880.0,1636709381.964435,15.0,9f5e9144-2f75-42e4-92eb-ad18c704c95e
2,1002.0,292.0,1636709381.968561,15.0,247a60d5-5687-4e01-bc4b-763c9467248f
0,1001.0,881.0,1636709381.972672,15.0,470178f7-9327-4280-bd47-3e801a897df2
2,1002.0,293.0,1636709381.976773,15.0,df04c2c3-4fc7-4236-8c37-7267b0b5f739
2,1002.0,294.0,1636709381.981166,15.0,ef8c7087-e294-48f8-a501-f4df8818df07
2,1002.0,295.0,1636709381.985879,15.0,cfacd541-5fc5-4be7-a9c6-eda99ad097b9
8,1107.0,0.0,1636709381.992281,350.0,043cf983-913c-45ff-b911-b01f218fcd2e
0,1001.0,882.0,1636709382.008973,15.0,dca589e3-5fa4-4622-924b-88fee68d8039
8,1020.0,0.0,1636709382.01939,350.0,cbae2f95-fb83-46bc-b64f-439d469a1cfe
0,1001.0,883.0,1636709382.036538,15.0,790c6745-caef-449f-91eb-fb3da1ce34f1
8,1020.0,0.0,1636709382.047928,350.0,f956169f-2732-4fef-a143-303040bb138e
3,1006.0,23.0,1636709382.064692,15.0,9a9259f2-5beb-476e-b4ff-8b8d56acf3a6
0,1001.0,884.0,1636709382.068983,15.0,caee7134-3a89-43ec-b7aa-7b1f28e9b9b2
1,1002.0,296.0,1636709382.073326,15.0,efe5caff-27e5-4858-b6ba-730ccda80d21
8,1036.0,0.0,1636709382.083911,350.0,89475a87-ad17-407a-90d8-e032730f55fe
8,1008.0,0.0,1636709382.106894,350.0,31534649-6faf-49b5-b013-533474fb6d74
0,1001.0,885.0,1636709382.12352,15.0,4f83d5e6-45b1-48da-b36d-98bc08ad9bf4
0,1001.0,886.0,1636709382.127842,15.0,208b45d5-7d22-4c0f-a13e-00241ce0e20f
8,1003.0,0.0,1636709382.138367,350.0,fc118471-7233-4374-9f70-190fa7329032
8,1003.0,1.0,1636709382.156312,15.0,70020096-53b0-4b83-a0b1-5b4d7b06553e
8,1056.0,0.0,1636709382.163109,350.0,ce5459b4-0a9a-4131-8d4a-76230b2e8564
